,prefix_0,prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,word
29,-23.933158540526346,44.41114940120063,-41.86313410171674,-40.826851250137295,-11.38348070246612,62.44751543157539,13.059759342149633,-110.51751732979317,26.217252471750378,-131.42138096142088,-156.231448569529,17.45489292471496,1
30,-59.33748637614119,17.228512699390606,-88.84745783688385,-207.13716400228998,-215.69249021404812,-193.14245924531969,-47.58384245218627,1.1189294908416834,16.464955920164623,-181.88307518435772,-68.54508293978401,177.34492354747817,1
31,33.31673402200664,88.26358068236102,-96.51111216507189,-201.7688655571728,-104.98924173597776,-119.57654837565595,-27.135183060618267,-70.10700982870918,-199.376042105282,-122.26692530458494,-130.07128585755652,0.25328045075699634,1
32,3.749870557084428,46.260368250952716,-124.27100986885151,-115.27258093686605,-131.86940964367702,-115.8344461205967,-42.72446028288351,-81.04341350977055,-16.721499682022312,23.08129406781517,-85.00186004986831,-106.71007245848968,1
33,35.40201494372001,167.8717583254768,-69.81757351306581,-137.0371616654241,-210.58181097224147,-173.6416186808896,-67.80311090468965,-36.18603190187882,-2.386934461500391,17.366585941178876,140.87217125196315,79.56698195919863,1
34,-15.519820903076965,104.95335152757808,48.70104692676936,42.70433541280552,-8.03170743169613,-134.13974642808364,-46.278425027653924,-124.97505930885204,-91.61977596185515,-65.94921912781288,-91.34482869754866,-69.36552753164202,1
35,-15.773106710814337,2.639045237817448,-49.38151568732462,-68.08028639224172,-32.49274406671162,-77.7226196989506,-141.95278287766973,-144.92810142863974,-105.77190400798004,-23.41210615612764,32.71032695565212,-24.190554059447027,1
36,-54.00005056968287,85.83183781222996,6.221517723246468,-16.69506013455653,-19.50212465304172,-35.881097963871085,-46.66241217087844,-142.89484820354048,-38.93982992536226,-26.349340959453837,-114.50217607672882,-27.49346886799909,1
37,-83.14901891338536,-76.078714502746,-93.16423594391085,11.599503907701976,7.224716300500191,-88.46257765479102,-35.323425944628774,-5.114106443081655,-105.65169090988495,69.13575582292171,140.88451301340123,9.537281353579269,1
38,-59.91050073597705,-28.28483706593467,11.54155694862404,-69.78868257927232,-55.995243314826325,-64.83952239749637,34.21599545466614,7.6602975607093615,-13.989403486836878,-5.183470215345613,13.618411254581577,31.39912884439558,1
39,-73.97944884876627,36.579581499962806,-80.17605194279348,-102.31572488683908,-108.82741452179978,14.304206115789384,-120.49671428225489,-81.28654669038735,-63.03619517130602,-52.6889281966392,5.966907812636219,20.905865973416113,1
40,-80.8944720064709,-13.19281673884219,-119.05227461718849,19.998298239989737,-21.768866833341136,-148.91136368473005,20.75670157277686,-36.218353346208175,25.92083093986362,-25.251241649614883,32.85394146891409,-66.26955487056563,1
41,-92.93118711551803,15.63639544160634,-111.90350753164022,-170.05125626840572,-29.851403782202972,-65.8229401040627,-86.12464249448422,-137.0748579154863,-71.95985042688979,67.70771977697578,-24.244358414544923,-3.9394565620027606,1
42,-110.6102232283973,-0.303650566512203,-40.570196284616195,-135.2221898208799,-90.92725149200139,-19.017988070579538,8.086226080861405,-201.6877319878053,-250.66851808167473,-134.01288319353944,39.34034202652529,-53.52212208223625,1
43,-87.51329494354385,-85.58611231984378,-20.112601956655006,-130.93832674876694,-164.28735662267053,-198.90845674348796,74.18370771735047,8.526812265132719,-320.2960544120064,-240.99164927094722,190.54215403848477,-94.88557149036554,1
44,-30.5049397023359,34.36914137579303,-133.76554749582886,-68.13767425248317,-91.37844302237987,-47.35074942326911,-145.27951575944098,-47.323066785849036,-164.15678516970712,-82.48209144046628,-33.0927608818251,-55.4207750968572,1
45,-125.99716446023649,43.759304593690594,-34.39999292676506,-76.12406651233047,-81.08446328225561,-130.74488535903282,44.329874522778894,-25.32323747120393,-77.14524150455561,-75.32700805460118,-104.91356233851045,-83.91606564313092,1
46,-71.82777490412428,57.37621264590914,-101.9082571257921,-89.20982622243062,-99.42000260740926,-152.25880097604622,-93.39266219257168,-137.3525469968706,-67.5204833291948,32.964039592620985,-95.57679259309535,87.11617063189159,1
47,-71.25290885810267,25.4297083262793,-23.32776148270935,63.10644783886287,-9.386945719729335,104.86976594737564,-109.70572389583397,-106.9534795123685,-119.60746014768542,-78.84940288053559,-38.27867163247191,-133.0285410682024,1
48,-100.78803334090861,-79.7198080232316,-106.26893502747934,-30.978938632496785,120.5352138146072,-103.26024686254661,-22.33323766393244,-28.67736471675348,-200.45612963700125,-70.11606918521912,58.99186363889881,103.6306229085686,1
49,-53.62205262797136,-57.50330620038095,8.552858537941308,21.9038045202489,68.68998126029211,24.449301749491045,-27.287965808272748,23.878327756164598,-186.05789724139063,-281.749614747074,43.82156166671435,165.5675608298938,1
50,-95.98973304225643,-6.777686474129434,-7.052805316846458,118.76868930894648,205.36804079334613,-66.07388873064785,18.349784492574187,76.08272847505408,-10.501472223517595,-39.91068864888406,-43.19159726691201,15.808584046448832,1
51,-73.79614969738105,79.7163156910889,-65.62597121554367,-22.60117622176323,50.18662327325772,-136.94965086919902,-47.345667793287745,-225.82059048086884,-17.978193760332474,-4.585209841547607,-94.36871116784434,-28.14365430026683,1
52,-128.5289662764753,-72.42572584550942,-21.33920918251853,-129.91873122167982,137.8291217995108,-158.74041433650257,94.58614919450879,-40.30299974954471,6.264372753113025,-144.7378692085376,-173.83419512097106,83.47070074219268,1
53,-49.713710691021106,-11.394075049555829,-79.61806988952665,-137.6166595909002,-37.47847954159914,-80.98106608880474,-22.26159814635144,-194.8455079183031,-93.23267188984039,-230.69237816974015,-2.203620964419563,22.96016960837493,1
54,-51.811287613478,-14.503999216054202,-59.34651163955115,-183.86423724280823,-92.71603463051935,30.590652918807294,-124.96874750676324,-70.40446232188263,12.818870351992206,-67.02693589793364,-121.19343630664804,-41.14925998068058,1
55,-63.98271385163723,116.84915076856626,-39.02361113764872,-87.9645409110619,-19.701361387552538,-199.3076356150998,65.60352490971998,-89.10825566878722,20.330554365141957,-26.116507867293638,-129.34842315444342,-22.370705373535884,1
56,-80.55275152696731,-58.50036307162709,-3.24187376688916,-67.25786002317024,60.95664802672282,4.83619583591582,-20.396698680831044,-93.91101261562679,105.4429016419906,-4.814461900215187,93.88942294872751,-227.19909170658144,1
57,-93.99907449229906,36.54505425357554,-26.329573242805576,-76.04165854000117,-21.67963723232161,-159.28936404315795,-58.19033799008628,-154.37627975663327,-114.70797720802969,-123.30803225581538,-118.22562461446209,-60.61115617423669,1
58,-61.204690198956364,57.230331715850006,-32.504557807128926,57.443523583191904,-8.532922380920795,61.887197210174975,32.563902780832365,-88.29243610839359,-117.95992951873748,-89.57393924170421,-25.260242813803067,60.24699416107288,1
59,-103.16293351358087,27.73357415488733,-32.15673108003392,6.659080513878784,-75.67565808921952,60.54316432088777,150.07714979866947,-150.38693845303385,-210.09730829281142,-227.74147314747648,107.46505941000395,80.09549608058585,1
60,-32.62637614543707,49.66688347598925,-52.24156840498248,-39.64445127723282,-43.7619579539642,-80.87305974183954,109.08859440023475,-28.05599819388638,-62.65782999250569,-37.15400590981225,-55.64153522590401,-57.11638640067523,1
61,-96.39365138396315,1.8892973734479357,-142.019201433592,-59.62838704205421,24.62789983734484,-126.5188718736515,4.380867767503185,-180.84964728280454,-72.67088643878473,-35.346968379388436,-142.1459055471423,-1.2223294284288926,1
62,-11.848191312988444,22.454221770856915,-5.288301310601266,-172.97762598772061,-212.00035882805247,-38.88912776626174,-262.2796223530524,-198.35948794243123,-2.7963727608927247,-131.71030973206155,-32.93904796466676,73.82771543867405,1
63,-100.27963852288067,-100.95233238932299,-1.3497090489869117,-68.93759347548986,-57.91719062324767,-159.13387484091626,-44.86958212159719,19.133592689059117,-101.5223157038443,-172.7906048757092,8.392698110341387,85.98768255306618,1
64,-78.50203971018516,-85.51048088934408,-10.105933961888315,-240.24398384429418,-142.38725426085037,56.092045435085325,-142.7666837229494,-14.545586310427996,-118.55384929281247,-162.70554757730605,138.67810367160968,-10.580552416734836,1
65,-92.72518677700381,-50.363368573371304,-4.961415821577294,-114.54941647359625,-205.28091425861572,-55.903284299310876,-42.78158936968818,44.8481657747208,-27.820053664387764,-35.68812103225587,-99.34409961771632,-66.64983057015405,1
66,-45.76678279439966,-1.3692800806023553,40.06903751727814,2.1811452427784803,-147.87865878946724,-103.60872621937224,-227.50805450924608,-161.18659019835133,-197.4060130276144,-130.2243111789315,77.42488422142213,151.08667536818774,1
67,-87.95794838487896,-5.532560905798604,-6.821928751100036,31.282681962818963,-87.18201633491162,28.106251270428007,-91.40553226165754,-46.71069647836539,-156.27740280105348,1.60228158801252,-91.3727098461703,-57.79092108238755,1
68,-20.796748784523565,37.955542246901,32.488091754219624,15.59744210695387,-2.9915078357912943,63.1777962586681,-60.6154072681327,-13.888321683477688,52.58860064568871,-70.47682632416367,2.624170524032669,-10.186566939366955,1
69,-45.20512069745027,51.428184233953935,40.47441007117972,70.72195960327286,-17.63677440597083,-80.30761549064273,-155.8553194402707,-246.32236565202183,-193.75056855681314,-148.92165923052846,-70.58517775494653,0.23516227098864798,1
70,-88.10524337043393,-18.312918283387113,-49.28341014372429,-16.72241746783442,-146.37365735819662,-150.8445748606777,53.688953200619544,-28.342208538472605,-71.22111240177209,100.57837351904766,-128.492884853434,55.810592974225585,1
71,-110.25257855139083,-68.39337352641115,-57.0514551588189,-124.70937689754547,42.15234419747447,-197.21960188633938,-19.63193754665685,-34.77188808651597,26.471642062206833,-36.04591781564119,100.80933364717366,-15.964741725977095,1
72,-27.07926017341126,123.83484966123922,-22.70613957949784,-181.3999222270931,-71.9558307329626,27.583364669711173,-104.53148540706623,59.91078028183722,-48.438323749188896,-217.933985756663,117.82549510365637,-18.515485886655128,1
73,4.693898508332817,-84.72667000320217,-208.3264036473355,-195.3606233425103,6.575420844236879,-7.325473543976412,-162.12319363135802,-155.89257302585494,54.54619230852866,-191.4846737306972,-84.6017865524351,-30.587893972936193,1
74,-46.09689558985247,-33.16554196469865,-88.43597384375562,-136.78695563346818,-72.66956276061916,-67.24528167326929,1.0557235167149726,57.48355350494276,-7.716770301466272,-167.03333153213998,61.22897455141269,-86.10844300572123,1
75,-80.24480657723674,-102.052828432122,-64.75208931618663,-116.63655231348699,-22.30714365905832,-131.15924685096098,-200.81650548194767,27.48527252354254,0.2244017048021849,-144.24296985644315,-135.4194576422151,-0.1718873163029384,1
76,-51.358101743667156,-72.32668944198767,-130.55539232571658,-261.94089678584163,43.95888140619948,-2.157665200690638,-71.0650260803974,26.530545804378132,-68.58710780289323,-12.632210372263183,-18.248155320995004,-77.984112598296,1
77,-40.008822606465614,37.263734110311034,-28.246375138114153,-139.50721970979447,-37.06027839599636,-50.716383786926386,57.74457180977565,-192.47598453769078,59.79839364050567,-34.97703624385371,-241.90153496162452,123.4124208749805,1
78,-28.48594014639489,17.619576012678113,-59.43387886609666,-47.0744835975695,-48.91465455110379,43.5612706526252,-87.51207955588484,-54.26714453978953,-87.88492695380887,-123.02927657176329,48.60810418306312,66.99371495260522,1
79,28.08671529336907,10.800914926953144,-168.45978356145943,-169.27474318412877,-63.20980624949402,83.01416940345548,-85.00107214369464,-140.88992142877518,-60.98782178608307,26.881225586664897,-56.871949644841905,-27.753175778999832,1
80,39.496199057060494,108.77129001145718,151.74347714102043,111.68702987787768,7.750355201157776,-4.094709660339792,-56.13566586773132,-180.6824228423261,-100.74125427394378,-73.95509630978621,-232.4302399439712,-49.552211850136025,1
81,-70.47528935975929,59.922421914867584,-211.465161901173,-71.6637048999538,-457.90528305714287,143.09432407654126,-95.92689950235649,-102.19077052592652,-131.5176326193361,227.793786665543,-145.75969662309126,71.40763844491184,1
82,-0.7162660598662441,6.7349816304420544,-96.73075448782986,-198.10762054147094,-213.0357848968309,-65.53078170458767,30.003855274066485,-105.13973333524832,-69.62130458169813,41.071169926719854,-7.399965382087691,10.590035098098886,1
83,-27.607023058658125,8.227507951766643,-83.97129897948628,-43.32115011259173,89.46621787094367,24.758000301232553,45.32985410256387,-232.07230523407316,-3.3052205648020325,66.25665934449854,-90.29875720416294,61.289590818008705,1
84,-19.33068565288666,6.658769368044407,-212.31614135272196,-229.5613838896258,-57.38174792162041,144.61384115794237,30.514361872938824,-175.88260463110484,-134.390466887291,105.98829821632634,-174.19166371134156,-111.5370757959744,1
85,-30.36522581945373,28.528738377914532,-145.80464594964187,-150.638099202996,-210.750925591985,55.43638965510227,82.19414694319553,-201.925568637135,-198.92594654758045,-60.340793912494156,4.210191536497096,-42.168848648167604,1
86,-15.591112115935951,-69.95785671635932,-152.3037129697455,-97.92982538281551,-131.73627549464646,-98.57857496274386,52.676268780803426,-43.87181877643992,-67.4072854336114,-203.94642120686345,-166.53929388770752,86.34908936327942,1
87,-18.419325290096538,-132.76082105623263,-102.96906940724102,90.46335856265326,-9.088007698348026,-250.21337681635305,-196.0619517680172,153.56023410949436,227.36472118901574,-59.04002381636235,-376.76130785009457,32.18696238285198,1
88,-53.3279264001966,-3.2962751280386398,-48.370851018519325,-156.76506919365505,-197.1039175665371,122.19520113720334,140.58466714690366,-136.89353830128306,25.478310785229148,-67.2448027914148,27.224316942379794,25.425734716238217,1
89,-28.498463066835775,-14.017557122198335,-14.68602078992906,-189.49804350641793,-312.9600131092235,13.503189700542915,47.835634790759514,-272.33528643811087,-89.98714566335403,7.4179281916949975,-159.5333051647289,35.609437718594904,1
90,-12.434663501910034,11.230613777088472,-82.36386922905338,-198.5537879784421,-282.5266171605189,-25.493785890419044,-1.8045860885651863,-170.17448530703226,-57.81598268965113,6.9230785951343705,-21.43987416175009,54.998503147401664,1
91,-95.98035860830004,-164.04429943628497,-19.492896005452167,-87.83783005807166,46.02847088978164,-219.91592757905477,-290.6776688362599,134.3858558994738,101.16733531757268,-55.154219712566146,-118.01823828923862,195.75023158479854,1
92,-17.512583409852695,24.296773616870894,-57.75904498038468,-160.0511234716846,-87.80314654460479,-34.168671787241934,-34.497885472667335,-82.48233259764895,-21.37274786619715,-49.379039322539974,-41.54513229620355,-12.74680479869243,1
93,-17.029701401222695,38.37589258332648,-105.8523627901225,-182.3279550703308,-149.4334204879492,46.059252927577916,-6.835671453917106,-182.93100111731096,-207.65845329019922,-118.74435918584223,-69.27624823377187,75.87977400577066,1
94,-22.31490122786439,29.27167713529973,-84.33753519905892,-139.71978213644235,-173.506323367614,-141.52234414975547,-49.000716372242096,-178.27473460558886,-74.53545115025796,-69.80601388831576,-100.62966452643761,7.0122237465524675,1
95,-33.0105370733434,-24.656970443446617,-153.34154395652314,-149.06853269076396,-92.3516168026689,22.898201492448155,-48.901589282300286,-195.09954845587106,-234.39748892924894,-123.84492740781977,20.545630123937848,38.84691695294201,1
96,-53.090142427431395,33.028562239247506,-70.50909569281171,-79.13481658103467,-89.00783584141945,-40.40986514177655,-67.98894101891585,-3.8562644331978193,-61.10948825533035,-48.64302234652879,71.80070130065357,52.20180820691877,1
97,-14.747141735896363,18.594516332956,-55.756847415826805,-103.23951012426878,-207.71474365702494,-115.49113585785581,-103.04962612807256,-99.6293050310314,-136.58935641212506,-13.145304161854531,1.8553777911348361,-16.09159274254466,1
98,-13.328009047271522,-41.23870059781721,24.30909584231613,-9.625181274584843,-84.66241061626792,-55.43019251067237,12.630771939373878,-97.07416511658307,-57.59552359778998,85.30666251166927,65.33114240582225,-3.553124547243115,1
99,3.021810833080333,-1.6339213245777273,-5.275315769931803,-75.15165842361316,-208.19201935645543,97.21176699351055,-8.547369341417749,-324.0031075813668,-190.3655691633513,44.8198070660516,-91.57309364847188,-191.90622065259748,1
100,-16.740372302270536,4.409036229673591,-118.01392871626815,-146.03777991887137,-227.81317307549767,60.55326504944046,74.40935949148414,-211.25777695504559,-183.62674969858512,-89.20628160189324,-162.62291261999275,-90.49672265634597,2
101,-61.55016296144049,0.8207938369052066,-82.37636749021887,53.086625836455426,-60.594515313904196,-18.862008539722694,-124.29382401394969,-153.84727403723224,-40.07717911381125,-101.44490962424948,9.604842036306438,-32.5785310093245,2
102,-83.97234151210318,-35.43672403219652,-201.95154873532212,1.8201680599075354,-143.66804556116324,-62.689398915503624,-346.54597038651474,-34.047507466827035,136.61337444924254,24.617894251149853,170.1610997636868,89.00343648706503,2
103,-56.726111250652856,65.99663179778607,-212.65798945347146,117.15865592361907,-257.60741579543753,-91.19612729005475,-124.69581171027228,-14.550399809876133,-199.4256496747779,-63.22703692085798,178.92356628678485,-81.81256895821475,2
104,-89.86984891299255,46.31122194373895,-188.59610315019677,97.55701738489584,-73.53131730922946,196.1381758308033,-95.6838288111501,8.499865494991724,-17.765034185494663,-94.16349067525084,-14.560815386840483,-200.16192005318658,2
105,-112.98771723560981,-97.25795825009708,-36.168526799646045,-80.04037870973764,-134.0455462589706,-140.17176311174867,-215.85850181295774,19.715453184777484,-27.554859802763275,62.037779840467856,-46.52606479228223,-13.284318966865397,2
106,-70.62762391159612,-58.78513512036207,-210.67751777060266,-72.92020656253612,-367.5682410124793,-65.98238220556684,-162.8773619697185,88.68722137985614,-129.09100540335453,-320.85503103967426,304.03419725434406,-51.65915771885689,2
107,-64.39088516457348,-94.3269188016606,-88.40477802570997,-20.595573781905617,-264.4929101304417,-158.52317109922595,-151.587907186189,78.40000913759154,125.15277580947345,-79.00707710718812,165.06302426210945,-35.85574282362767,2
108,-113.46258821666663,80.93131695054709,-190.14509379437902,70.56016094908219,-74.17673692024421,174.9007293598612,-33.330694208848804,-20.820744151524348,-149.3361409965136,-201.60080057355162,-76.9214716741904,84.42933158442149,2
109,-83.38160378104935,6.878036668790126,-22.198897399286768,-5.205114033693375,-45.78947914942186,-97.21617309859822,38.06202682948706,170.5353242803976,-116.85920913997016,-86.0795417676891,157.03259989138425,55.65382480391762,2
110,-61.26581917346689,100.91446492250061,-97.18898749740204,53.69412337686447,-136.93389090361907,-3.4749524793083233,-83.58592546196071,-32.716784982906034,-42.86436222719203,43.037128409740625,-37.89692318370024,-165.15355873927402,2
111,-82.00612107514738,-95.25891693427974,-66.65112126042283,15.042264531346504,-170.54620724947867,-14.181755367654718,-83.70075093093864,113.16608717130401,-34.618502438683294,-180.70225749610867,88.83118070082362,89.33682421689669,2
112,-70.72251859279238,19.88067602884779,-176.46730633714114,90.52667967474805,-248.98429579192415,-20.054424546514518,-205.4094151034739,162.8232586779473,-22.14896865138658,-211.60417871210703,166.50410142166945,56.503531844046535,2
113,-81.49981692214457,-147.22659029639942,-70.39043377739141,7.286018746805676,-204.43137351797145,116.77675936548201,164.45403379654815,-40.733349865156114,-34.55774587369714,183.57231961032267,-118.06112959250494,-119.04056040611256,2
114,-18.928972214388708,-41.70223173660656,-90.07879737882652,-35.64110673020315,9.713844184297004,-82.79200619835717,-191.51079843778496,16.249218288063915,-33.928111991269716,-44.73184693279519,-37.87325961030362,-18.980900239111193,2
115,-89.21404416934047,-25.82914371547274,-175.45070412411937,58.54956784107869,-94.51117673529814,42.49589634544823,-316.30002797393314,206.67786651320475,129.96477825234095,-150.5898631039362,94.92049554161106,3.7438541395562908,2
116,-123.75915130895523,64.92532170819518,-152.81440458731885,32.01388154017965,-32.15928666219297,41.5319239054073,-217.53911628544085,-36.18573841439539,-149.76867626944238,-66.15400974379199,-65.9387182237755,75.77907257062853,2
117,-123.66225209350473,17.036701164303818,-142.1067119404468,-55.88887729460506,-67.80416095708138,-29.460836286510638,-15.748466269002506,-80.8910243086259,-76.26386751431141,-80.53478609848035,-103.178437713934,-75.05105161216576,2
118,-78.94634729666399,-67.67810178246174,-202.04799472373398,-73.11785610025125,56.1944315685707,-33.09982321447103,-194.44062544099725,172.9202275381741,50.19427780278645,-103.99689147587132,93.9856266208481,-146.1650550021021,2
119,-89.01495404414894,-44.14244499873934,-133.03210783518801,-92.7161989645724,-77.50522803483764,11.471062787605938,-363.90001034054256,-167.8407687130989,46.76918313472398,-352.20749349275155,-180.92798290180838,9.745233350363451,2
120,-76.41070016565727,-95.0516288520434,-83.99267394244076,-21.220601295639074,-33.10284941412505,-155.02316026731032,-103.82573948589561,0.0891348201840761,-149.34961695369554,-147.81365446022463,1.671510382605528,-71.15919800569235,2
121,-104.98390310405485,-0.8503569230969225,-108.89391852702325,62.78640747140148,-188.12055236203022,-20.881987850652592,-154.81619937065042,28.245229802973952,-248.19868283178184,-107.32550359066424,116.8154584190846,23.32421480212572,2
122,-71.50164544397082,73.67073984706032,-66.71734057345223,83.16527477516088,-28.63016969092891,34.19935206968162,-24.182588761849235,-24.92127901910173,-44.35768862116287,25.764246925611776,-48.80619981988252,-15.563539037310015,2
123,-31.06736595534885,-44.73213609704202,-258.3713007978546,-52.63054096589696,31.303302540389087,191.07216828768682,-179.9853983274777,-6.663807825743291,-109.59291601822123,-107.77560463538482,-20.528100541688264,32.404943957219494,2
124,-78.47653826050936,-60.20087060423168,-186.02005292968266,-128.13758041362306,-203.02596479947823,-109.12037971687245,48.86656531295733,145.0137899574081,-231.53952418154938,62.25212765993142,66.60858588021922,35.74371089981276,2
125,-99.06823582579118,75.22810248711305,-195.94040429751757,-120.1746152303089,-122.0313355805017,-35.50338967463802,-62.93455425924899,-20.891297642416937,-19.763395866719588,-136.27161742869228,118.59880801638182,47.68653478371118,2
126,-76.42748130211545,-50.73523931757054,-125.72397864304435,-155.51730850762183,-163.4455667350071,-74.62074684755153,-104.04422505310605,-14.366269266262416,32.93210070275775,101.45822590332729,123.54099993167864,-50.57462640525761,2
